CLIENTE,CREDITO,PRODUCTO,MONTO,SUCURSAL,EJECUTIVO,TIPO,FECHA_FORMALIZACION,SUCURSAL_2,TERRITORIO,ZONA,Cliente_sibamex,TIPO_2,FileName,FileDate,ID,Week,Year,Oficina_meta,META_NUEVOS_CASOS,META_NUEVOS_MONTO,META_RECOMPRA_CASOS,META_RECOMPRA_MONTO,n_registros,MetaMonto_por_registro,MetaCasos_por_registro
113881,3170369,15105,40580.0,345,UIQ,RECOMPRA,2026-03-02,345,SUR PONIENTE,Zona 03,34593934,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,345.0,0.0,44000.0,0.0,1155000.0,9,128333.33333333333,0.0
128667,3170373,15105,20350.0,812,XMY,RECOMPRA,2026-03-02,92,ARCO NORTE,Zona 26,9599752,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,,,,,,1,,
45484,3170397,15105,143900.0,51,PCH,RECOMPRA,2026-03-02,51,SUR PONIENTE,Zona 05,5799250,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,51.0,0.0,44000.0,0.0,640000.0,8,80000.0,0.0
131813,3170409,15105,25000.0,41,OOJ,NUEVO,2026-03-02,41,ARCO NORTE,Zona 25,131813,NUEVO,02-03-2026_18.xls,2026-03-02,18,10,2026,41.0,0.0,15000.0,0.0,470000.0,1,15000.0,0.0
46967,3170418,15105,11350.0,123,KUM,RECOMPRA,2026-03-02,123,ARCO NORTE,Zona 36,12393790,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,123.0,0.0,45000.0,0.0,400000.0,3,133333.33333333334,0.0
126302,3170430,15110,15350.0,627,ONL,RECOMPRA,2026-03-02,627,ARCO NORTE,Zona 24,62796302,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,627.0,0.0,45000.0,0.0,340000.0,3,113333.33333333333,0.0
41638,3170450,15105,56000.0,49,QVR,RECOMPRA,2026-03-02,49,ARCO NORTE,Zona 27,4796745,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,49.0,0.0,30000.0,0.0,960000.0,7,137142.85714285713,0.0
57510,3170472,15105,20350.0,85,WDK,RECOMPRA,2026-03-02,85,SUR PONIENTE,Zona 09,8397357,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,85.0,0.0,44000.0,0.0,844000.0,8,105500.0,0.0
73999,3170482,15105,41100.0,336,TOT,RECOMPRA,2026-03-02,336,SUR PONIENTE,Zona 06,33695567,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,336.0,0.0,44000.0,0.0,252000.0,1,252000.0,0.0
87763,3170496,15105,50350.0,566,LWK,RECOMPRA,2026-03-02,566,ARCO NORTE,Zona 32,56695483,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,566.0,0.0,90000.0,0.0,380000.0,4,95000.0,0.0
38696,3170502,15105,100350.0,32,YNI,RECOMPRA,2026-03-02,32,SUR PONIENTE,Zona 08,3297278,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,32.0,0.0,44000.0,0.0,601000.0,6,100166.66666666667,0.0
74514,3170512,15105,20350.0,561,SUD,RECOMPRA,2026-03-02,561,ARCO NORTE,Zona 35,55098528,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,561.0,0.0,45000.0,0.0,650000.0,2,325000.0,0.0
43462,3170536,15105,15350.0,41,OOJ,RECOMPRA,2026-03-02,41,ARCO NORTE,Zona 25,4294060,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,41.0,0.0,15000.0,0.0,470000.0,4,117500.0,0.0
42695,3170546,15105,10350.0,211,USB,RECOMPRA,2026-03-02,211,ARCO NORTE,Zona 31,21193811,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,211.0,0.0,60000.0,0.0,530000.0,2,265000.0,0.0
99915,3170563,15105,13350.0,344,WDQ,RECOMPRA,2026-03-02,344,SUR PONIENTE,Zona 07,34496468,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,344.0,0.0,44000.0,0.0,712000.0,4,178000.0,0.0
80861,3170579,15105,4350.0,53,YTB,RECOMPRA,2026-03-02,53,SUR PONIENTE,Zona 05,5393310,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,53.0,0.0,44000.0,0.0,436000.0,4,109000.0,0.0
20292,3170588,15105,7000.0,133,DZP,RECOMPRA,2026-03-02,133,SUR PONIENTE,Zona 01,13496199,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,133.0,0.0,44000.0,0.0,628000.0,3,209333.33333333334,0.0
131814,3170594,15105,50000.0,26,BFF,NUEVO,2026-03-02,26,ARCO NORTE,Zona 37,131814,NUEVO,02-03-2026_18.xls,2026-03-02,18,10,2026,26.0,0.0,30000.0,0.0,280000.0,1,30000.0,0.0
127611,3170612,15105,14350.0,621,XSB,RECOMPRA,2026-03-02,621,ARCO NORTE,Zona 28,194965,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,621.0,0.0,45000.0,0.0,470000.0,4,117500.0,0.0
121843,3170622,15105,14648.0,811,YOW,RECOMPRA,2026-03-02,48,ARCO NORTE,Zona 29,195321,RECOMPRA,02-03-2026_18.xls,2026-03-02,18,10,2026,,,,,,1,,
75471,3171208,15105,10350.0,85,CLD,RECOMPRA,2026-03-03,85,SUR PONIENTE,Zona 09,8797330,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,85.0,0.0,44000.0,0.0,844000.0,1,844000.0,0.0
128821,3171243,15105,13200.0,313,YBQ,RECOMPRA,2026-03-03,313,SUR PONIENTE,Zona 10,31393513,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,313.0,0.0,44000.0,0.0,429000.0,2,214500.0,0.0
72063,3171251,15105,9350.0,344,WDQ,RECOMPRA,2026-03-03,344,SUR PONIENTE,Zona 07,34496838,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,344.0,0.0,44000.0,0.0,712000.0,3,237333.33333333334,0.0
54786,3171306,15110,60350.0,1,QMY,RECOMPRA,2026-03-03,602,SUR PONIENTE,Zona 04,60297069,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,,,,,,3,,
131827,3171319,15105,5350.0,346,UKV,NUEVO,2026-03-03,346,ARCO NORTE,Zona 31,131827,NUEVO,03-03-2026_12.xls,2026-03-03,12,10,2026,346.0,0.0,60000.0,0.0,430000.0,1,60000.0,0.0
26159,3171331,15105,87500.0,623,LSR,RECOMPRA,2026-03-03,623,ARCO NORTE,Zona 28,62996072,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,623.0,0.0,30000.0,0.0,280000.0,1,280000.0,0.0
47233,3171351,15105,28750.0,345,UIQ,RECOMPRA,2026-03-03,345,SUR PONIENTE,Zona 03,34594717,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,345.0,0.0,44000.0,0.0,1155000.0,3,385000.0,0.0
49937,3171389,15105,9434.49,215,ZGB,RECOMPRA,2026-03-03,215,SUR PONIENTE,Zona 02,21598912,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,215.0,0.0,44000.0,0.0,504000.0,3,168000.0,0.0
80721,3171422,15105,14350.0,345,UIQ,RECOMPRA,2026-03-03,345,SUR PONIENTE,Zona 03,34594198,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,345.0,0.0,44000.0,0.0,1155000.0,3,385000.0,0.0
120729,3171488,15105,22800.0,343,JNP,RECOMPRA,2026-03-03,343,SUR PONIENTE,Zona 03,34394179,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,343.0,0.0,44000.0,0.0,769000.0,2,384500.0,0.0
128585,3171501,15105,14350.0,313,YBQ,RECOMPRA,2026-03-03,313,SUR PONIENTE,Zona 10,31393515,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,313.0,0.0,44000.0,0.0,429000.0,2,214500.0,0.0
42627,3171528,15105,137350.0,41,OOJ,RECOMPRA,2026-03-03,41,ARCO NORTE,Zona 25,4191565,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,41.0,0.0,15000.0,0.0,470000.0,1,470000.0,0.0
131831,3171602,15105,4350.0,627,ZEF,NUEVO,2026-03-03,627,ARCO NORTE,Zona 24,131831,NUEVO,03-03-2026_12.xls,2026-03-03,12,10,2026,627.0,0.0,45000.0,0.0,340000.0,1,45000.0,0.0
67148,3171613,15105,35080.0,344,WDQ,RECOMPRA,2026-03-03,344,SUR PONIENTE,Zona 07,34498391,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,344.0,0.0,44000.0,0.0,712000.0,3,237333.33333333334,0.0
41564,3171648,15105,93850.0,603,HLS,RECOMPRA,2026-03-03,603,SUR PONIENTE,Zona 04,60396797,RECOMPRA,03-03-2026_12.xls,2026-03-03,12,10,2026,603.0,0.0,44000.0,0.0,513000.0,2,256500.0,0.0
75471,3171208,15105,10350.0,85,CLD,RECOMPRA,2026-03-03,85,SUR PONIENTE,Zona 09,8797330,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,85.0,0.0,44000.0,0.0,844000.0,4,211000.0,0.0
128821,3171243,15105,13200.0,313,YBQ,RECOMPRA,2026-03-03,313,SUR PONIENTE,Zona 10,31393513,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,313.0,0.0,44000.0,0.0,429000.0,2,214500.0,0.0
72063,3171251,15105,9350.0,344,WDQ,RECOMPRA,2026-03-03,344,SUR PONIENTE,Zona 07,34496838,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,344.0,0.0,44000.0,0.0,712000.0,5,142400.0,0.0
54786,3171306,15110,60350.0,1,QMY,RECOMPRA,2026-03-03,602,SUR PONIENTE,Zona 04,60297069,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,,,,,,7,,
131827,3171319,15105,5350.0,346,UKV,NUEVO,2026-03-03,346,ARCO NORTE,Zona 31,131827,NUEVO,03-03-2026_15.xls,2026-03-03,15,10,2026,346.0,0.0,60000.0,0.0,430000.0,1,60000.0,0.0
26159,3171331,15105,87500.0,623,LSR,RECOMPRA,2026-03-03,623,ARCO NORTE,Zona 28,62996072,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,623.0,0.0,30000.0,0.0,280000.0,1,280000.0,0.0
47233,3171351,15105,28750.0,345,UIQ,RECOMPRA,2026-03-03,345,SUR PONIENTE,Zona 03,34594717,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,345.0,0.0,44000.0,0.0,1155000.0,7,165000.0,0.0
49937,3171389,15105,9434.49,215,ZGB,RECOMPRA,2026-03-03,215,SUR PONIENTE,Zona 02,21598912,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,215.0,0.0,44000.0,0.0,504000.0,4,126000.0,0.0
80721,3171422,15105,14350.0,345,UIQ,RECOMPRA,2026-03-03,345,SUR PONIENTE,Zona 03,34594198,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,345.0,0.0,44000.0,0.0,1155000.0,7,165000.0,0.0
120729,3171488,15105,22800.0,343,JNP,RECOMPRA,2026-03-03,343,SUR PONIENTE,Zona 03,34394179,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,343.0,0.0,44000.0,0.0,769000.0,12,64083.333333333336,0.0
128585,3171501,15105,14350.0,313,YBQ,RECOMPRA,2026-03-03,313,SUR PONIENTE,Zona 10,31393515,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,313.0,0.0,44000.0,0.0,429000.0,2,214500.0,0.0
42627,3171528,15105,137350.0,41,OOJ,RECOMPRA,2026-03-03,41,ARCO NORTE,Zona 25,4191565,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,41.0,0.0,15000.0,0.0,470000.0,1,470000.0,0.0
131831,3171602,15105,4350.0,627,ZEF,NUEVO,2026-03-03,627,ARCO NORTE,Zona 24,131831,NUEVO,03-03-2026_15.xls,2026-03-03,15,10,2026,627.0,0.0,45000.0,0.0,340000.0,1,45000.0,0.0
67148,3171613,15105,35080.0,344,WDQ,RECOMPRA,2026-03-03,344,SUR PONIENTE,Zona 07,34498391,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,344.0,0.0,44000.0,0.0,712000.0,5,142400.0,0.0
41564,3171648,15105,93850.0,603,HLS,RECOMPRA,2026-03-03,603,SUR PONIENTE,Zona 04,60396797,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,603.0,0.0,44000.0,0.0,513000.0,5,102600.0,0.0
73413,3171688,15105,6350.0,343,TUL,RECOMPRA,2026-03-03,343,SUR PONIENTE,Zona 03,34596626,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,343.0,0.0,44000.0,0.0,769000.0,12,64083.333333333336,0.0
55511,3171691,15105,9350.0,49,QVR,RECOMPRA,2026-03-03,49,ARCO NORTE,Zona 27,4493199,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,49.0,0.0,30000.0,0.0,960000.0,4,240000.0,0.0
128615,3171704,15105,15500.0,565,YKA,RECOMPRA,2026-03-03,565,ARCO NORTE,Zona 32,56593760,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,565.0,0.0,60000.0,0.0,300000.0,1,300000.0,0.0
127556,3171771,15105,9350.0,981,UIJ,RECOMPRA,2026-03-03,981,ARCO NORTE,Zona 34,98193240,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,981.0,0.0,60000.0,0.0,590000.0,4,147500.0,0.0
53873,3171780,15105,20350.0,1,HQZ,RECOMPRA,2026-03-03,61,SUR PONIENTE,Zona 02,6193368,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,,,,,,7,,
61588,3171801,15105,30750.0,51,PCH,RECOMPRA,2026-03-03,51,SUR PONIENTE,Zona 05,5798731,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,51.0,0.0,44000.0,0.0,640000.0,5,128000.0,0.0
18321,3171813,15105,7350.0,642,BHQ,RECOMPRA,2026-03-03,642,ARCO NORTE,Zona 40,199633,NUEVO,03-03-2026_15.xls,2026-03-03,15,10,2026,642.0,0.0,60000.0,0.0,350000.0,2,30000.0,0.0
45346,3171822,15105,20000.0,49,QVR,RECOMPRA,2026-03-03,49,ARCO NORTE,Zona 27,4795747,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,49.0,0.0,30000.0,0.0,960000.0,4,240000.0,0.0
49469,3171851,15105,30350.0,1,DFR,RECOMPRA,2026-03-03,114,ARCO NORTE,Zona 33,2188524,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,,,,,,7,,
48814,3171862,15105,60744.0,626,NDF,RECOMPRA,2026-03-03,626,SUR PONIENTE,Zona 12,62497973,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,626.0,0.0,44000.0,0.0,291000.0,1,291000.0,0.0
131833,3171870,15105,5350.0,51,PCH,RECOMPRA,2026-03-03,51,SUR PONIENTE,Zona 05,131833,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,51.0,0.0,44000.0,0.0,640000.0,5,128000.0,0.0
52274,3171900,15105,30350.0,566,LWK,RECOMPRA,2026-03-03,566,ARCO NORTE,Zona 32,56694462,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,566.0,0.0,90000.0,0.0,380000.0,3,126666.66666666667,0.0
45451,3171914,15105,12350.0,133,UKD,RECOMPRA,2026-03-03,133,SUR PONIENTE,Zona 01,13396724,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,133.0,0.0,44000.0,0.0,628000.0,2,314000.0,0.0
131834,3171937,15105,15350.0,123,ZFF,NUEVO,2026-03-03,123,ARCO NORTE,Zona 36,131834,NUEVO,03-03-2026_15.xls,2026-03-03,15,10,2026,123.0,0.0,45000.0,0.0,400000.0,2,22500.0,0.0
75657,3171955,15105,108350.0,346,UYE,RECOMPRA,2026-03-03,346,ARCO NORTE,Zona 31,34696104,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,346.0,0.0,60000.0,0.0,430000.0,1,430000.0,0.0
127403,3171960,15105,11000.0,342,YFH,RECOMPRA,2026-03-03,342,SUR PONIENTE,Zona 03,34292965,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,342.0,0.0,44000.0,0.0,971000.0,9,107888.88888888889,0.0
43511,3172018,15105,10350.0,85,CLD,RECOMPRA,2026-03-03,85,SUR PONIENTE,Zona 09,8595618,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,85.0,0.0,44000.0,0.0,844000.0,4,211000.0,0.0
75311,3172047,15105,30350.0,343,FLO,RECOMPRA,2026-03-03,343,SUR PONIENTE,Zona 03,34399659,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,343.0,0.0,44000.0,0.0,769000.0,12,64083.333333333336,0.0
52322,3172054,15105,10574.0,26,ZGB,RECOMPRA,2026-03-03,26,ARCO NORTE,Zona 37,2595387,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,26.0,0.0,30000.0,0.0,280000.0,2,140000.0,0.0
41838,3172072,15105,15744.0,24,RJL,RECOMPRA,2026-03-03,24,ARCO NORTE,Zona 37,22195843,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,24.0,0.0,45000.0,0.0,610000.0,2,305000.0,0.0
44732,3172098,15105,20350.0,343,FLO,RECOMPRA,2026-03-03,343,SUR PONIENTE,Zona 03,34397229,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,343.0,0.0,44000.0,0.0,769000.0,12,64083.333333333336,0.0
99617,3172111,15105,35351.0,131,PPW,RECOMPRA,2026-03-03,131,SUR PONIENTE,Zona 01,13193306,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,131.0,0.0,44000.0,0.0,322000.0,1,322000.0,0.0
107632,3172149,15105,50850.0,603,HLS,RECOMPRA,2026-03-03,603,SUR PONIENTE,Zona 04,60395596,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,603.0,0.0,44000.0,0.0,513000.0,5,102600.0,0.0
70420,3172223,15105,5800.0,642,WSN,RECOMPRA,2026-03-03,642,ARCO NORTE,Zona 40,64294335,NUEVO,03-03-2026_15.xls,2026-03-03,15,10,2026,642.0,0.0,60000.0,0.0,350000.0,2,30000.0,0.0
71873,3172241,15105,31744.0,342,PHE,RECOMPRA,2026-03-03,342,SUR PONIENTE,Zona 03,34295180,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,342.0,0.0,44000.0,0.0,971000.0,9,107888.88888888889,0.0
21015,3172254,15105,13500.0,85,WDK,RECOMPRA,2026-03-03,85,SUR PONIENTE,Zona 09,8395129,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,85.0,0.0,44000.0,0.0,844000.0,4,211000.0,0.0
124804,3172289,15105,35988.0,342,WTL,RECOMPRA,2026-03-03,342,SUR PONIENTE,Zona 03,34293018,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,342.0,0.0,44000.0,0.0,971000.0,9,107888.88888888889,0.0
64390,3172305,15105,13580.0,345,UIQ,RECOMPRA,2026-03-03,345,SUR PONIENTE,Zona 03,34597561,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,345.0,0.0,44000.0,0.0,1155000.0,7,165000.0,0.0
103258,3172383,15105,58350.0,123,KUM,RECOMPRA,2026-03-03,123,ARCO NORTE,Zona 36,12393480,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,123.0,0.0,45000.0,0.0,400000.0,1,400000.0,0.0
72370,3172392,15105,20350.0,621,EFU,RECOMPRA,2026-03-03,621,ARCO NORTE,Zona 28,62196751,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,621.0,0.0,45000.0,0.0,470000.0,1,470000.0,0.0
47559,3172420,15105,40350.0,133,XAI,RECOMPRA,2026-03-03,133,SUR PONIENTE,Zona 01,13397492,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,133.0,0.0,44000.0,0.0,628000.0,2,314000.0,0.0
42707,3172454,15105,58830.0,22,IHK,RECOMPRA,2026-03-03,22,ARCO NORTE,Zona 27,2295857,RECOMPRA,03-03-2026_15.xls,2026-03-03,15,10,2026,22.0,0.0,60000.0,0.0,1140000.0,1,1140000.0,0.0
75471,3171208,15105,10350.0,85,CLD,RECOMPRA,2026-03-03,85,SUR PONIENTE,Zona 09,8797330,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,85.0,0.0,44000.0,0.0,844000.0,8,105500.0,0.0
128821,3171243,15105,13200.0,313,YBQ,RECOMPRA,2026-03-03,313,SUR PONIENTE,Zona 10,31393513,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,313.0,0.0,44000.0,0.0,429000.0,4,107250.0,0.0
72063,3171251,15105,9350.0,344,WDQ,RECOMPRA,2026-03-03,344,SUR PONIENTE,Zona 07,34496838,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,344.0,0.0,44000.0,0.0,712000.0,4,178000.0,0.0
54786,3171306,15110,60350.0,1,QMY,RECOMPRA,2026-03-03,602,SUR PONIENTE,Zona 04,60297069,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,,,,,,7,,
131827,3171319,15105,5350.0,346,UKV,NUEVO,2026-03-03,346,ARCO NORTE,Zona 31,131827,NUEVO,03-03-2026_18.xls,2026-03-03,18,10,2026,346.0,0.0,60000.0,0.0,430000.0,1,60000.0,0.0
26159,3171331,15105,87500.0,623,LSR,RECOMPRA,2026-03-03,623,ARCO NORTE,Zona 28,62996072,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,623.0,0.0,30000.0,0.0,280000.0,1,280000.0,0.0
47233,3171351,15105,28750.0,345,UIQ,RECOMPRA,2026-03-03,345,SUR PONIENTE,Zona 03,34594717,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,345.0,0.0,44000.0,0.0,1155000.0,9,128333.33333333333,0.0
49937,3171389,15105,9434.49,215,ZGB,RECOMPRA,2026-03-03,215,SUR PONIENTE,Zona 02,21598912,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,215.0,0.0,44000.0,0.0,504000.0,3,168000.0,0.0
80721,3171422,15105,14350.0,345,UIQ,RECOMPRA,2026-03-03,345,SUR PONIENTE,Zona 03,34594198,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,345.0,0.0,44000.0,0.0,1155000.0,9,128333.33333333333,0.0
120729,3171488,15105,22800.0,343,JNP,RECOMPRA,2026-03-03,343,SUR PONIENTE,Zona 03,34394179,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,343.0,0.0,44000.0,0.0,769000.0,13,59153.846153846156,0.0
128585,3171501,15105,14350.0,313,YBQ,RECOMPRA,2026-03-03,313,SUR PONIENTE,Zona 10,31393515,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,313.0,0.0,44000.0,0.0,429000.0,4,107250.0,0.0
42627,3171528,15105,137350.0,41,OOJ,RECOMPRA,2026-03-03,41,ARCO NORTE,Zona 25,4191565,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,41.0,0.0,15000.0,0.0,470000.0,4,117500.0,0.0
131831,3171602,15105,4350.0,627,ZEF,NUEVO,2026-03-03,627,ARCO NORTE,Zona 24,131831,NUEVO,03-03-2026_18.xls,2026-03-03,18,10,2026,627.0,0.0,45000.0,0.0,340000.0,1,45000.0,0.0
67148,3171613,15105,35080.0,344,WDQ,RECOMPRA,2026-03-03,344,SUR PONIENTE,Zona 07,34498391,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,344.0,0.0,44000.0,0.0,712000.0,4,178000.0,0.0
41564,3171648,15105,93850.0,603,HLS,RECOMPRA,2026-03-03,603,SUR PONIENTE,Zona 04,60396797,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,603.0,0.0,44000.0,0.0,513000.0,4,128250.0,0.0
73413,3171688,15105,6350.0,343,TUL,RECOMPRA,2026-03-03,343,SUR PONIENTE,Zona 03,34596626,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,343.0,0.0,44000.0,0.0,769000.0,13,59153.846153846156,0.0
55511,3171691,15105,9350.0,49,QVR,RECOMPRA,2026-03-03,49,ARCO NORTE,Zona 27,4493199,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,49.0,0.0,30000.0,0.0,960000.0,7,137142.85714285713,0.0
128615,3171704,15105,15500.0,565,YKA,RECOMPRA,2026-03-03,565,ARCO NORTE,Zona 32,56593760,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,565.0,0.0,60000.0,0.0,300000.0,2,150000.0,0.0
127556,3171771,15105,9350.0,981,UIJ,RECOMPRA,2026-03-03,981,ARCO NORTE,Zona 34,98193240,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,981.0,0.0,60000.0,0.0,590000.0,6,98333.33333333333,0.0
53873,3171780,15105,20350.0,1,HQZ,RECOMPRA,2026-03-03,61,SUR PONIENTE,Zona 02,6193368,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,,,,,,7,,
61588,3171801,15105,30750.0,51,PCH,RECOMPRA,2026-03-03,51,SUR PONIENTE,Zona 05,5798731,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,51.0,0.0,44000.0,0.0,640000.0,8,80000.0,0.0
18321,3171813,15105,7350.0,642,BHQ,RECOMPRA,2026-03-03,642,ARCO NORTE,Zona 40,199633,NUEVO,03-03-2026_18.xls,2026-03-03,18,10,2026,642.0,0.0,60000.0,0.0,350000.0,2,30000.0,0.0
45346,3171822,15105,20000.0,49,QVR,RECOMPRA,2026-03-03,49,ARCO NORTE,Zona 27,4795747,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,49.0,0.0,30000.0,0.0,960000.0,7,137142.85714285713,0.0
49469,3171851,15105,30350.0,1,DFR,RECOMPRA,2026-03-03,114,ARCO NORTE,Zona 33,2188524,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,,,,,,7,,
48814,3171862,15105,60744.0,626,NDF,RECOMPRA,2026-03-03,626,SUR PONIENTE,Zona 12,62497973,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,626.0,0.0,44000.0,0.0,291000.0,2,145500.0,0.0
131833,3171870,15105,5350.0,51,PCH,RECOMPRA,2026-03-03,51,SUR PONIENTE,Zona 05,131833,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,51.0,0.0,44000.0,0.0,640000.0,8,80000.0,0.0
52274,3171900,15105,30350.0,566,LWK,RECOMPRA,2026-03-03,566,ARCO NORTE,Zona 32,56694462,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,566.0,0.0,90000.0,0.0,380000.0,4,95000.0,0.0
45451,3171914,15105,12350.0,133,UKD,RECOMPRA,2026-03-03,133,SUR PONIENTE,Zona 01,13396724,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,133.0,0.0,44000.0,0.0,628000.0,3,209333.33333333334,0.0
131834,3171937,15105,15350.0,123,ZFF,NUEVO,2026-03-03,123,ARCO NORTE,Zona 36,131834,NUEVO,03-03-2026_18.xls,2026-03-03,18,10,2026,123.0,0.0,45000.0,0.0,400000.0,1,45000.0,0.0
